OBJECTID,Prov_Cod,fecha,Muestras,Muestras_Acumulados,ConfirmadosFTM,Confirmados_AcumuladosFTM,Confirmados,Confirmados_Acumulados,Positividad_Dia,POSITIVIDAD_4sem,Positividad_Acum,Recuperados,Recuperados_Acumulados,Tasa_Recup,Muertes,Defunciones_Acumulados,Letalidad_Ac,Activos,Activos_INC_14D,CONFIRM_INC_14,FALLEC_INC_14
10567,25,2020/05/30 00:00:00+00,104,6812,20,1823,13,1897,0.125,0.185961968680089,0.278479154433,21,734,0.386926726410121,1,103,3.590933052187,1060,-0.017608897126,0.182668329177,0.10752688172
10568,25,2020/05/31 00:00:00+00,58,6870,6,1829,5,1902,0.086206896551,0.184785694010786,0.276855895196,23,757,0.398002103049422,3,106,3.611987381703,1039,-0.02165725047,0.174074074074,0.127659574468
10569,25,2020/06/01 00:00:00+00,102,6972,21,1850,45,1947,0.441176470588,0.180661577608142,0.279259896729,22,779,0.40010272213662,2,108,3.580893682588,1060,0.002838221381,0.178571428571,0.125
10570,25,2020/06/02 00:00:00+00,202,7174,29,1879,43,1990,0.212871287128,0.178085916258836,0.277390577083,26,805,0.404522613065327,1,109,3.605025125628,1076,0.007490636704,0.177514792899,0.135416666666
10571,25,2020/06/03 00:00:00+00,141,7315,30,1909,31,2021,0.219858156028,0.178648648648649,0.276281613123,27,832,0.411677387431964,0,109,3.619495299356,1080,-0.002770083102,0.175,0.135416666666
10572,25,2020/06/04 00:00:00+00,143,7458,20,1929,19,2040,0.132867132867,0.17257360959651,0.273531777956,20,852,0.417647058823529,1,110,3.655882352941,1078,-0.00553505535,0.172413793103,0.134020618556
10573,25,2020/06/05 00:00:00+00,166,7624,26,1955,27,2067,0.162650602409,0.16993288590604,0.271117523609,19,871,0.421383647798742,0,110,3.688437348814,1086,0.00369685767,0.173764906303,0.134020618556
10574,25,2020/06/06 00:00:00+00,60,7684,13,1968,22,2089,0.366666666666,0.166070937585922,0.271863612701,5,876,0.419339396840594,0,110,3.678314983245,1103,0.039585296889,0.178893905191,0.122448979591
10575,25,2020/06/07 00:00:00+00,104,7788,19,1987,19,2108,0.182692307692,0.166210295728368,0.270672829994,35,911,0.432163187855788,0,110,3.6944971537,1087,0.026440037771,0.173719376391,0.122448979591
10576,25,2020/06/08 00:00:00+00,124,7912,11,1998,17,2125,0.137096774193,0.164471916151572,0.268579373104,16,927,0.436235294117647,0,110,3.723294117647,1088,0.031279620853,0.176633444075,0.111111111111
10577,25,2020/06/09 00:00:00+00,124,8036,22,2020,30,2155,0.24193548387,0.163081009296149,0.268168242906,11,938,0.435266821345708,0,110,3.729002320185,1107,0.061361457334,0.187327823691,0.089108910891
10578,25,2020/06/10 00:00:00+00,186,8222,33,2053,117,2272,0.629032258064,0.163244086301014,0.276331792751,7,945,0.415933098591549,0,110,3.618838028169,1217,0.147031102733,0.232772653282,0.089108910891
10579,25,2020/06/11 00:00:00+00,116,8338,21,2074,20,2292,0.172413793103,0.16218333768608,0.274886063804,10,955,0.416666666666667,1,111,3.637870855148,1226,0.153339604891,0.231595916174,0.09900990099
10580,25,2020/06/12 00:00:00+00,143,8481,30,2104,35,2327,0.244755244755,0.164344685242518,0.274378021459,18,973,0.41813493768801,1,112,3.644606789858,1242,0.161833489242,0.235138004246,0.098039215686
10581,25,2020/06/13 00:00:00+00,90,8571,18,2122,29,2356,0.322222222222,0.164593053395542,0.274880410687,15,988,0.419354838709677,0,112,3.637945670628,1256,0.184905660377,0.241960991038,0.087378640776
10582,25,2020/06/14 00:00:00+00,94,8665,34,2156,30,2386,0.31914893617,0.17154703291008,0.275360646278,10,998,0.418273260687343,1,113,3.631601005867,1275,0.227141482194,0.254468980021,0.066037735849
10583,25,2020/06/15 00:00:00+00,136,8801,34,2190,127,2513,0.933823529411,0.173648134044174,0.285535734575,16,1014,0.40350179068842,0,113,3.50218861918,1386,0.307547169811,0.290703646635,0.046296296296
10584,25,2020/06/16 00:00:00+00,493,9294,96,2286,121,2634,0.245436105476,0.174838112858464,0.283408650742,4,1018,0.386484434320425,2,115,3.5284738041,1501,0.394981412639,0.323618090452,0.055045871559
10585,25,2020/06/17 00:00:00+00,187,9481,63,2349,69,2703,0.368983957219,0.182624941616067,0.285096508807,27,1045,0.38660747317795,0,115,3.507584165741,1543,0.428703703703,0.337456704601,0.055045871559
10586,25,2020/06/18 00:00:00+00,165,9646,58,2407,68,2771,0.412121212121,0.191359474054942,0.287269334439,23,1068,0.385420425839047,0,115,3.481053771201,1588,0.473098330241,0.358333333333,0.045454545454
10587,25,2020/06/19 00:00:00+00,248,9894,83,2490,64,2835,0.258064516129,0.202189610994642,0.28653729533,5,1073,0.378483245149912,3,118,3.489947089947,1644,0.513812154696,0.371552975326,0.072727272727
10588,25,2020/06/20 00:00:00+00,153,10047,58,2548,144,2979,0.941176470588,0.20806943467042,0.296506419826,11,1084,0.36388049681101,1,119,3.372608257804,1776,0.610154125113,0.426041168022,0.081818181818
10589,25,2020/06/21 00:00:00+00,142,10189,36,2584,42,3021,0.295774647887,0.210514180308969,0.296496221415,18,1102,0.364779874213836,2,121,3.372724263488,1798,0.654093836246,0.433111954459,0.1
10590,25,2020/06/22 00:00:00+00,105,10294,41,2625,61,3082,0.580952380952,0.214814814814815,0.299397707402,13,1115,0.361778066190785,3,124,3.340038935756,1843,0.693933823529,0.450352941176,0.127272727272
10591,25,2020/06/23 00:00:00+00,235,10529,83,2708,92,3174,0.391489361702,0.225653742110009,0.301453129451,10,1125,0.354442344045369,1,125,3.317265280403,1924,0.73803071364,0.472853828306,0.136363636363
10592,25,2020/06/24 00:00:00+00,199,10728,57,2765,54,3228,0.271356783919,0.230548187444739,0.300894854586,20,1145,0.354708798017348,0,125,3.323420074349,1958,0.608874281018,0.420774647887,0.136363636363
10593,25,2020/06/25 00:00:00+00,155,10883,44,2809,405,3633,2.612903225806,0.237143498764878,0.333823394284,7,1152,0.317093311312964,3,128,2.995595926231,2353,0.919249592169,0.585078534031,0.153153153153
10594,25,2020/06/26 00:00:00+00,134,11017,33,2842,154,3787,1.149253731343,0.239370078740157,0.343741490423,4,1156,0.305254819118035,2,130,2.909162925798,2501,1.013687600644,0.627417275461,0.160714285714
10595,25,2020/06/27 00:00:00+00,142,11159,41,2883,50,3837,0.352112676056,0.242642102898225,0.343848015055,9,1165,0.303622621839979,1,131,2.908261662757,2541,1.023089171974,0.628607809847,0.169642857142
10596,25,2020/06/28 00:00:00+00,176,11335,75,2958,72,3909,0.40909090909,0.250939641830643,0.344861049845,11,1176,0.300844205679202,4,135,2.899718598106,2598,1.037647058823,0.638306789606,0.194690265486
10597,25,2020/06/29 00:00:00+00,125,11460,55,3013,71,3980,0.568,0.257952069716776,0.347294938917,6,1182,0.296984924623116,1,136,2.879396984924,2662,0.920634920634,0.58376442499,0.203539823008
10598,25,2020/06/30 00:00:00+00,224,11684,105,3118,70,4050,0.3125,0.269100169779287,0.346627867168,15,1197,0.295555555555556,1,137,2.884938271604,2716,0.80946035976,0.537585421412,0.191304347826
10599,25,2020/07/01 00:00:00+00,228,11912,109,3227,145,4195,0.63596491228,0.284508231321233,0.352165883143,11,1208,0.287961859356377,2,139,2.839570917759,2848,0.845755022683,0.551979282278,0.208695652173
10600,25,2020/07/02 00:00:00+00,201,12113,85,3312,71,4266,0.353233830845,0.292413505627345,0.352183604391,14,1222,0.286451007969995,3,142,2.83942803563,2902,0.827455919395,0.539516420064,0.234782608695
10601,25,2020/07/03 00:00:00+00,293,12406,131,3443,69,4335,0.235494880546,0.305982215036378,0.349427696275,16,1238,0.28558246828143,0,142,2.861822376009,2955,0.797445255474,0.5291005291,0.203389830508
10602,25,2020/07/04 00:00:00+00,232,12638,112,3555,73,4408,0.314655172413,0.319106501794974,0.348789365405,6,1244,0.282214156079855,1,143,2.867059891107,3021,0.701013513513,0.479691171534,0.201680672268
10603,25,2020/07/05 00:00:00+00,156,12794,70,3625,47,4455,0.301282051282,0.32426614481409,0.348210098483,11,1255,0.281705948372615,1,144,2.871829405162,3056,0.699666295884,0.474677259185,0.190082644628
10604,25,2020/07/06 00:00:00+00,133,12927,53,3678,82,4537,0.616541353383,0.329052344814166,0.350970836234,5,1260,0.277716552788186,1,145,2.849239585629,3132,0.699403147042,0.472096041531,0.169354838709
10605,25,2020/07/07 00:00:00+00,197,13124,100,3778,110,4647,0.558375634517,0.341519570222563,0.354084120694,8,1268,0.272864213471057,0,145,2.824187647944,3234,0.680873180873,0.464083175803,0.16
10606,25,2020/07/08 00:00:00+00,302,13426,173,3951,111,4758,0.367549668874,0.358256029684601,0.354387010278,17,1285,0.270071458596049,1,146,2.82177385456,3327,0.699182839632,0.473977695167,0.168
10607,25,2020/07/09 00:00:00+00,271,13697,131,4082,67,4825,0.247232472324,0.370593607305936,0.352266919763,19,1304,0.270259067357513,2,148,2.838756476683,3373,0.43348916277,0.328103495733,0.15625
10608,25,2020/07/10 00:00:00+00,331,14028,168,4250,150,4975,0.453172205438,0.382425307557118,0.354647847162,16,1320,0.265326633165829,3,151,2.819698492462,3504,0.401039584166,0.313704779508,0.161538461538
10609,25,2020/07/11 00:00:00+00,266,14294,139,4389,99,5074,0.372180451127,0.3930844658524,0.354974115013,6,1326,0.261332282223098,2,153,2.817106819077,3595,0.414797323888,0.32238728173,0.167938931297
10610,25,2020/07/12 00:00:00+00,208,14502,102,4491,59,5133,0.283653846153,0.399426740853145,0.353951179147,17,1343,0.261640366257549,1,154,2.825248392752,3636,0.399538106235,0.313123561013,0.14074074074
10611,25,2020/07/13 00:00:00+00,311,14813,172,4663,112,5245,0.360128617363,0.407774886141835,0.354080874907,19,1362,0.259675881792183,3,157,2.824213536701,3726,0.399699474079,0.317839195979,0.154411764705
10612,25,2020/07/14 00:00:00+00,282,15095,145,4808,124,5369,0.439716312056,0.415951700031776,0.355680688969,6,1368,0.254796051406221,6,163,2.811510523374,3838,0.413107511045,0.325679012345,0.189781021897
10613,25,2020/07/15 00:00:00+00,342,15437,174,4982,561,5930,1.640350877192,0.438873514569429,0.384141996501,18,1386,0.233726812816189,3,166,2.603204047217,4378,0.537219101123,0.41358760429,0.194244604316
10614,25,2020/07/16 00:00:00+00,338,15775,173,5155,154,6084,0.455621301775,0.445821417222752,0.385673534072,6,1392,0.22879684418146,3,169,2.592866535174,4523,0.558580289455,0.426160337552,0.19014084507
10615,25,2020/07/17 00:00:00+00,343,16118,181,5336,188,6272,0.548104956268,0.452564894932015,0.389130165032,4,1396,0.222576530612245,7,176,2.569834183673,4700,0.590524534686,0.446828143021,0.239436619718
10616,25,2020/07/18 00:00:00+00,282,16400,156,5492,127,6399,0.450354609929,0.461420227482324,0.390182926829,16,1412,0.220659478043444,1,177,2.562900453195,4810,0.592188017212,0.45167876588,0.237762237762
10617,25,2020/07/19 00:00:00+00,236,16636,108,5600,90,6489,0.381355932203,0.463196236151161,0.390057706179,14,1426,0.219756511018647,6,183,2.563723223917,4880,0.596858638743,0.456565656565,0.270833333333
10618,25,2020/07/20 00:00:00+00,299,16935,141,5741,191,6680,0.638795986622,0.467981025793063,0.394449365219,22,1448,0.216766467065868,2,185,2.535179640718,5047,0.611430395913,0.472338549702,0.275862068965
10619,25,2020/07/21 00:00:00+00,357,17292,186,5927,141,6821,0.394957983193,0.471849099742784,0.394459865833,12,1460,0.214044861457264,2,187,2.535112153643,5174,0.599876314162,0.467828706692,0.289655172413
10620,25,2020/07/22 00:00:00+00,390,17682,178,6105,123,6944,0.315384615384,0.47490563399972,0.392715756136,19,1479,0.212989631336406,6,193,2.546370967741,5272,0.584610760444,0.459436738125,0.321917808219
10621,25,2020/07/23 00:00:00+00,687,18369,312,6417,245,7189,0.356622998544,0.477947912576888,0.391365888181,6,1485,0.206565586312422,3,196,2.555153707052,5508,0.632967684553,0.489948186528,0.324324324324
10622,25,2020/07/24 00:00:00+00,500,18869,225,6642,164,7353,0.328,0.479964938642625,0.389686787853,22,1507,0.204950360397117,6,202,2.566163470692,5644,0.610730593607,0.477989949748,0.33774834437
10623,25,2020/07/25 00:00:00+00,263,19132,109,6751,212,7565,0.80608365019,0.481700554528651,0.395410830022,21,1528,0.201982815598149,2,204,2.529015201586,5833,0.622531293463,0.490934174221,0.333333333333
10624,25,2020/07/26 00:00:00+00,157,19289,86,6837,66,7631,0.420382165605,0.486346863468635,0.395614080564,20,1548,0.202856768444503,7,211,2.527715895688,5872,0.614961496149,0.486654977595,0.370129870129
10625,25,2020/07/27 00:00:00+00,464,19753,198,7035,140,7771,0.301724137931,0.48431931575196,0.393408596162,45,1593,0.204992922403809,6,217,2.541886501093,5961,0.599838969404,0.481601525262,0.382165605095
10626,25,2020/07/28 00:00:00+00,388,20141,147,7182,126,7897,0.324742268041,0.480244211496371,0.392085795144,29,1622,0.205394453589971,5,222,2.550462200835,6053,0.577123501823,0.470851182715,0.361963190184
10627,25,2020/07/29 00:00:00+00,458,20599,180,7362,111,8008,0.242358078602,0.476051598429613,0.388756735763,32,1654,0.206543456543457,7,229,2.572302697302,6125,0.399040657834,0.35042158516,0.379518072289
10628,25,2020/07/30 00:00:00+00,459,21058,235,7597,213,8221,0.464052287581,0.477804504701509,0.390397948523,79,1733,0.210801605644082,7,236,2.561488869967,6252,0.382268405925,0.351249178172,0.396449704142
10629,25,2020/07/31 00:00:00+00,456,21514,171,7768,81,8302,0.177631578947,0.473992128496968,0.385888258808,46,1779,0.214285714285714,0,236,2.591423753312,6287,0.337659574468,0.323660714285,0.340909090909
10630,25,2020/08/01 00:00:00+00,291,21805,99,7867,97,8399,0.333333333333,0.470688371103309,0.385186883742,59,1838,0.218835575663769,3,239,2.596142397904,6322,0.314345114345,0.312548835755,0.350282485875
10631,25,2020/08/02 00:00:00+00,454,22259,160,8027,57,8456,0.125550660792,0.464816547136472,0.379891279931,57,1895,0.224101229895932,1,240,2.632332071901,6321,0.295286885245,0.303128371089,0.311475409836
10632,25,2020/08/03 00:00:00+00,186,22445,69,8096,75,8531,0.403225806451,0.463268055123821,0.38008465137,22,1917,0.224709881608252,1,241,2.630992849607,6373,0.262730334852,0.277095808383,0.302702702702
10633,25,2020/08/04 00:00:00+00,486,22931,165,8261,53,8584,0.109053497942,0.458116753298681,0.374340412541,107,2024,0.235787511649581,2,243,2.671365330848,6317,0.220912253575,0.258466500513,0.299465240641
10634,25,2020/08/05 00:00:00+00,447,23378,154,8415,77,8661,0.172259507829,0.452213770236005,0.370476516382,47,2071,0.239117884770812,2,245,2.699226417272,6345,0.203528072837,0.247263824884,0.269430051813
10635,25,2020/08/06 00:00:00+00,559,23937,158,8573,143,8804,0.255813953488,0.439729806868994,0.367798805196,99,2170,0.246478873239437,6,251,2.718877782825,6383,0.158859840232,0.224648768952,0.280612244897
10636,25,2020/08/07 00:00:00+00,579,24516,183,8756,155,8959,0.267702936096,0.432017746556983,0.365434818077,160,2330,0.260073668936265,3,254,2.736466123451,6375,0.129518072289,0.218414252685,0.257425742574
10637,25,2020/08/08 00:00:00+00,472,24988,134,8890,142,9101,0.300847457627,0.423357664233577,0.364214823115,182,2512,0.276013624876387,4,258,2.745632348093,6331,0.085376307217,0.20304031725,0.264705882352
10638,25,2020/08/09 00:00:00+00,158,25146,44,8934,39,9140,0.246835443037,0.418816807961666,0.363477292611,163,2675,0.292669584245077,4,262,2.751203501094,6203,0.056369209809,0.197746035906,0.241706161137
10639,25,2020/08/10 00:00:00+00,321,25467,120,9054,111,9251,0.345794392523,0.416142270861833,0.363254407664,160,2835,0.306453356393903,1,263,2.752891579288,6153,0.032209360845,0.19045167932,0.21198156682
10640,25,2020/08/11 00:00:00+00,587,26054,176,9230,161,9412,0.274275979557,0.406280580019571,0.361249712136,156,2991,0.317785805354866,0,263,2.768168295792,6158,0.017346770196,0.191845004432,0.184684684684
10641,25,2020/08/12 00:00:00+00,657,26711,196,9426,163,9575,0.24809741248,0.397555096418733,0.358466549361,116,3107,0.324490861618799,6,269,2.789660574412,6199,0.012081632653,0.195679320679,0.174672489082
10642,25,2020/08/13 00:00:00+00,564,27275,148,9574,127,9702,0.225177304964,0.387903362054401,0.35571035747,204,3311,0.341269841269841,1,270,2.811276025561,6121,-0.020953294945,0.180148400437,0.14406779661
10643,25,2020/08/14 00:00:00+00,340,27615,84,9658,84,9786,0.247058823529,0.380320945945946,0.354372623574,174,3485,0.356120989168199,2,272,2.821888412017,6029,-0.041037060601,0.178752107925,0.152542372881
10644,25,2020/08/15 00:00:00+00,465,28080,140,9798,139,9925,0.298924731182,0.373014546062531,0.353454415954,156,3641,0.366851385390428,0,272,2.829219143576,6012,-0.049035115469,0.181688296225,0.138075313807
10645,25,2020/08/16 00:00:00+00,99,28179,30,9828,30,9955,0.30303030303,0.368112743017234,0.35327726321,157,3798,0.381516825715721,0,272,2.830637870416,5885,-0.06897642778,0.177270577105,0.133333333333
10646,25,2020/08/17 00:00:00+00,267,28446,83,9911,103,10058,0.385767790262,0.365029635901778,0.353582225972,238,4036,0.401272618810897,2,274,2.828196460528,5748,-0.098069982739,0.178994256241,0.13692946058
10647,25,2020/08/18 00:00:00+00,486,28932,91,10002,90,10148,0.185185185185,0.355172126364925,0.350753490944,118,4154,0.409341742215215,1,275,2.851005124162,5719,-0.094665189172,0.18219944082,0.131687242798
10648,25,2020/08/19 00:00:00+00,466,29398,98,10100,116,10264,0.248927038626,0.344705104906658,0.349139397237,138,4292,0.418160561184723,0,275,2.864185502727,5697,-0.102127659574,0.185082553977,0.122448979591
10649,25,2020/08/20 00:00:00+00,410,29808,91,10191,85,10349,0.20731707317,0.33696190004948,0.347188674181,156,4448,0.429799980674461,4,279,2.880278287757,5622,-0.119222935923,0.175488414357,0.11155378486
10650,25,2020/08/21 00:00:00+00,493,30301,126,10317,116,10465,0.235294117647,0.326852162252766,0.345368139665,101,4549,0.434687052078356,2,281,2.895461060678,5635,-0.116078431372,0.168099118205,0.106299212598
10651,25,2020/08/22 00:00:00+00,359,30660,107,10424,104,10569,0.289693593314,0.320753116783988,0.344716242661,180,4729,0.447440628252436,0,281,2.900936701674,5559,-0.12193966198,0.161300955938,0.089147286821
10652,25,2020/08/23 00:00:00+00,67,30727,12,10436,14,10583,0.20895522388,0.317809400603708,0.344420216747,78,4807,0.454219030520646,1,282,2.903430029292,5494,-0.114299532484,0.157877461706,0.076335877862
10653,25,2020/08/24 00:00:00+00,386,31113,93,10529,84,10667,0.21761658031,0.312246278755074,0.342847041429,158,4965,0.465454204556108,2,284,2.916752601481,5418,-0.119453924914,0.153064533563,0.079847908745
10654,25,2020/08/25 00:00:00+00,553,31666,179,10708,172,10839,0.31103074141,0.308318643498699,0.342291416661,171,5136,0.473844450595073,1,285,2.921487222068,5418,-0.120168886001,0.151614959626,0.083650190114
10655,25,2020/08/26 00:00:00+00,547,32213,91,10799,82,10921,0.149908592321,0.299618952948973,0.33902461739,172,5308,0.4860360772823,4,289,2.949638311509,5324,-0.141151798677,0.140574412532,0.074349442379
10656,25,2020/08/27 00:00:00+00,476,32689,85,10884,80,11001,0.16806722689,0.291315136476427,0.336535225916,164,5472,0.49740932642487,1,290,2.971457140259,5239,-0.14409410227,0.133889919604,0.074074074074
10657,25,2020/08/28 00:00:00+00,604,33293,78,10962,78,11079,0.129139072847,0.275030649775235,0.332772654912,227,5699,0.514396606191895,0,290,3.005054607816,5090,-0.155747221761,0.132127529123,0.066176470588
10658,25,2020/08/29 00:00:00+00,432,33725,73,11035,73,11152,0.168981481481,0.267545655556465,0.330674573758,63,5762,0.51667862266858,2,292,3.024121233859,5098,-0.152029274783,0.12362720403,0.073529411764
10659,25,2020/08/30 00:00:00+00,84,33809,21,11056,27,11179,0.321428571428,0.265661446184605,0.330651601644,185,5947,0.531979604615798,2,294,3.024331335539,4938,-0.160917587085,0.122953289804,0.080882352941
10660,25,2020/08/31 00:00:00+00,362,34171,102,11158,92,11271,0.254143646408,0.262844190732035,0.329841093324,100,6047,0.536509626475024,2,296,3.031762931416,4928,-0.142658315935,0.120600517001,0.080291970802
10661,25,2020/09/01 00:00:00+00,475,34646,126,11284,132,11403,0.277894736842,0.261290058191952,0.329128903769,132,6179,0.541874945189862,1,297,3.038323248267,4927,-0.138485749256,0.123669688608,0.08
10662,25,2020/09/02 00:00:00+00,602,35248,139,11423,144,11547,0.239202657807,0.256718356742713,0.327593054925,57,6236,0.540053693600069,3,300,3.052567766519,5011,-0.120414253115,0.125,0.090909090909
10663,25,2020/09/03 00:00:00+00,583,35831,126,11549,124,11671,0.212692967409,0.25166626515699,0.325723535486,227,6463,0.553765744152172,4,304,3.070088252934,4904,-0.127712557808,0.127741810802,0.089605734767
10664,25,2020/09/04 00:00:00+00,496,36327,104,11653,104,11775,0.209677419354,0.248587570621469,0.324139070113,39,6502,0.552186836518047,1,305,3.085095541401,4968,-0.118367346938,0.125179168657,0.085409252669
10665,25,2020/09/05 00:00:00+00,486,36813,84,11737,87,11862,0.179012345679,0.242416849638123,0.322223127699,106,6608,0.557073006238408,4,309,3.103439554881,4945,-0.110451520057,0.122338915696,0.099644128113
10666,25,2020/09/06 00:00:00+00,120,36933,9,11746,11,11873,0.091666666666,0.239095856006697,0.321474020523,106,6714,0.565484713214857,1,310,3.11067127095,4849,-0.117400800873,0.121893602948,0.099290780141
10667,25,2020/09/07 00:00:00+00,248,37181,19,11765,24,11897,0.096774193548,0.235230577482343,0.319975256179,108,6822,0.573421871059931,2,312,3.12524165756,4763,-0.120893318567,0.115308896596,0.098591549295
10668,25,2020/09/08 00:00:00+00,519,37700,72,11837,76,11973,0.146435452793,0.227499386904275,0.317586206896,114,6936,0.579303432723628,0,312,3.14875135722,4725,-0.127906976744,0.104622197619,0.094736842105
10669,25,2020/09/09 00:00:00+00,462,38162,108,11945,108,12081,0.233766233766,0.224231912784936,0.316571458518,147,7083,0.586292525453191,1,313,3.158844466517,4685,-0.120022539444,0.10621737936,0.083044982698
10670,25,2020/09/10 00:00:00+00,386,38548,106,12051,106,12187,0.274611398963,0.221762270845653,0.316151291895,185,7268,0.596373184540904,1,314,3.163042586362,4605,-0.121015460965,0.107808381056,0.082758620689
10671,25,2020/09/11 00:00:00+00,443,38991,100,12151,97,12284,0.218961625282,0.21995561625128,0.315047062142,124,7392,0.601758384890915,0,314,3.174128948225,4578,-0.100589390962,0.10876432891,0.082758620689
10672,25,2020/09/12 00:00:00+00,373,39364,109,12260,111,12395,0.297587131367,0.22146565665163,0.314881617721,123,7515,0.606292860024203,2,316,3.175796692214,4564,-0.104746959591,0.111459827833,0.082191780821
10673,25,2020/09/13 00:00:00+00,59,39423,5,12265,10,12405,0.169491525423,0.217490963589879,0.314664028612,106,7621,0.61434905280129,0,316,3.17799274486,4468,-0.095180234912,0.109669916808,0.074829931972
10674,25,2020/09/14 00:00:00+00,273,39696,56,12321,48,12453,0.175824175824,0.216462620474082,0.313709189842,173,7794,0.625873283546133,1,317,3.187665622741,4342,-0.118912337662,0.104870907639,0.070945945945
10675,25,2020/09/15 00:00:00+00,433,40129,108,12429,105,12558,0.242494226327,0.215526833861166,0.312940766029,49,7843,0.624542124542125,1,318,3.195492912884,4397,-0.107570529734,0.101289134438,0.070707070707
10676,25,2020/09/16 00:00:00+00,538,40667,105,12534,106,12664,0.197026022304,0.215764806135492,0.311407283546,91,7934,0.62650031585597,0,318,3.211228679722,4412,-0.119537018559,0.096735082705,0.06
10677,25,2020/09/17 00:00:00+00,511,41178,91,12625,89,12753,0.174168297455,0.214346349745331,0.309704210986,159,8093,0.634595781384772,3,321,3.22888732063,4339,-0.115212071778,0.092708422585,0.055921052631
